"customer_id","customer_name","sales_region","email","customer_tier","join_date","phone","loyalty_points","subscribed"
"637270","Fatima Chen","Northeast","fatima.chen61@mail.com","Gold","2023-03-04","+1-859-064-0048",12225,""
"523237","Christopher Davis","Southeast","christopher.davis836@icloud.com","Silver","2022-09-14","+1-048-330-3277",7453,1
"582183","Linda Johnson","Midwest","linda.johnson184@icloud.com","Bronze","2020-08-12","+1-463-626-8181",7430,""
"465566","Unknown","West Coast","zara.brown698@mail.com","Silver","2018-02-22","+1-735-112-2503",11364,""
"314552","Fatima Patel","Northwest","fatima.patel910@yahoo.com","Silver","2020-11-17","+1-326-067-0837",14393,""
"557817","Wei Miller","International","wei.miller819@company.com","Gold","2018-12-09","+1-256-005-6552",12305,""
"292594","John Nguyen","Southeast","john.nguyen512@mail.com","Bronze","2019-06-21","+1-368-742-4150",2491,1
"230256","Karen Martin","International","Invalid","Bronze","2020-05-30","+1-937-729-2020",11537,1
"124551","Omar Taylor","International","omar.taylor313@work.org","Bronze","2020-07-24","+1-570-819-4051",3547,1
"645526","Priya Silva","West Coast","priya.silva360@yahoo.com","Bronze","2021-11-05","+1-073-665-6129",2735,1
"851363","Carlos Smith","West Coast","carlos.smith148@gmail.com","Silver","2023-03-02","+1-957-412-8409",8737,1
"625693","Mei Johnson","Southeast","mei.johnson243@mail.com","Silver","2018-01-16","+1-531-980-0875",1991,1
"583921","Barbara Taylor","Northeast","barbara.taylor680@hotmail.com","Bronze","2024-04-11","+1-856-057-0592",978,1
"130559","John Singh","Southeast","john.singh798@company.com","Bronze","2020-01-30","+1-468-665-8215",8709,1
"474644","Joseph Wilson","Northeast","Invalid","Bronze","2020-06-05","+1-164-279-2114",14198,""
"895702","Fatima Davis","Northeast","fatima.davis557@work.org","Gold","2019-12-13","+1-824-417-8080",3957,1
"534699","Susan Hernandez","Southeast","susan.hernandez350@outlook.com","Silver","2019-07-13","+1-862-279-3549",2875,1
"196268","James Taylor","Midwest","james.taylor337@icloud.com","Platinum","2022-06-03","+1-119-884-4198",7123,1
"610484","karen smith","Southeast","karen.smith988@yahoo.com","Gold","2020-08-19","+1-627-106-9992",11159,1
"150202","Thomas Singh","Northeast","thomas.singh518@work.org","Bronze","2021-10-31","+1-478-715-5962",8412,""
"785949","Omar Jones","Northwest","omar.jones115@work.org","Gold","2023-03-22","+1-054-293-3829",731,1
"587911","Sarah Müller","Northeast","sarah.müller100@work.org","Silver","2021-04-10","+1-867-161-6901",452,1
"714069","Robert Jackson","Southwest","robert.jackson647@work.org","Gold","2024-04-07","+1-965-634-6746",12432,""
"213357","Wei Wilson","Southwest","wei.wilson805@hotmail.com","Bronze","2022-12-19","+1-672-836-6025",14074,1
"613261","patricia silva","International","patricia.silva516@hotmail.com","Gold","2022-08-17","+1-476-620-7424",1507,1
"297723","AHMED BROWN","Northwest","ahmed.brown949@company.com","Bronze","2022-02-08","+1-548-348-1339",2365,1
"422680","Joseph Taylor","International","joseph.taylor142@gmail.com","Gold","2024-03-27","+1-652-583-5141",4896,1
"794150","Richard Patel","Southwest","richard.patel866@mail.com","Bronze","2019-12-31","+1-305-257-6443",6525,1
"609409","Priya Lee","Southeast","priya.lee450@yahoo.com","Platinum","2023-09-16","+1-183-579-5044",8381,1
"919250","Michael Davis","Southeast","michael.davis240@work.org","Bronze","2023-09-13","+1-541-586-6219",14853,1
"895410","Ahmed Brown","West Coast","Invalid","Silver","2022-02-11","+1-165-476-9759",12645,1
"506131","Carlos Patel","Southwest","carlos.patel258@mail.com","Bronze","2022-10-03","+1-672-995-3973",258,1
"951708","Priya Wilson","International","priya.wilson318@icloud.com","Gold","2020-02-09","+1-409-716-0033",1993,""
"236724","Joseph Lee","Northwest","joseph.lee529@yahoo.com","Silver","2018-07-29","+1-959-268-2946",11701,""
"359208","Susan Silva","International","susan.silva883@work.org","Silver","2021-03-30","+1-924-176-6972",8458,1
"720901","Unknown","Southeast","joseph.jackson378@icloud.com","Platinum","2022-03-19","+1-661-074-2415",10326,1
"854756","Omar Moore","Northwest","omar.moore199@hotmail.com","Gold","2019-12-24","+1-072-028-5606",14765,1
"430364","sarah anderson","West Coast","Invalid","Bronze","2019-12-04","+1-698-932-6076",11395,""
"822833","Mary Ali","Southeast","mary.ali767@work.org","Gold","2023-04-26","+1-966-907-2120",13958,1
"711893","Thomas Fernandez","West Coast","thomas.fernandez560@icloud.com","Bronze","2023-03-16","+1-929-977-5508",7961,1
"789028","Richard Patel","West Coast","richard.patel890@gmail.com","Bronze","2022-10-31","+1-965-526-9426",3680,1
"923667","Michael Taylor","Midwest","michael.taylor835@hotmail.com","Silver","2024-01-11","+1-491-436-8907",8700,1
"413100","James Fernandez","Southwest","Invalid","Silver","2021-02-28","+1-844-803-6822",12008,1
"732670","Carlos Jackson","West Coast","carlos.jackson690@work.org","Bronze","2019-01-02","+1-108-075-7587",2281,1
"757078","Robert Martin","Midwest","robert.martin201@yahoo.com","Gold","2020-07-25","+1-338-591-6036",5154,1
"297840","Robert Thomas","Midwest","robert.thomas706@icloud.com","Bronze","2019-09-22","+1-441-630-7196",1691,1
"989775","James Smith","West Coast","james.smith589@yahoo.com","Bronze","2022-07-07","+1-003-623-9444",2805,1
"817437","James Ali","Southeast","james.ali95@hotmail.com","Platinum","2018-05-05","+1-241-606-6946",9512,1
"860668","Michael Martin","Southeast","michael.martin382@company.com","Silver","2019-09-21","+1-537-003-3101",9393,""
"676476","Zara Smith","Southeast","zara.smith89@mail.com","Silver","2021-12-24","+1-888-920-3843",10466,""
"740186","Linda Ali","Southeast","linda.ali794@icloud.com","Silver","2022-01-24","+1-232-885-7930",38,""
"388250","Omar Chen","Northeast","omar.chen560@mail.com","Gold","2019-09-25","+1-527-183-1948",335,1
"158637","Patricia Thomas","Northeast","patricia.thomas644@icloud.com","Bronze","2022-09-20","+1-433-674-9839",3081,""
"447892","Joseph Patel","West Coast","joseph.patel610@outlook.com","Silver","2022-08-01","+1-022-849-2167",13894,""
"213994","Priya Smith","International","priya.smith325@mail.com","Bronze","2018-10-19","+1-278-194-9220",12550,""
"775779","Sofia Brown","West Coast","sofia.brown769@company.com","Silver","2019-04-26","+1-473-772-2107",6424,1
"501437","Elena Chen","Northeast","elena.chen425@gmail.com","Silver","2018-07-19","+1-741-085-7190",9668,1
"666850","Sofia Williams","Midwest","sofia.williams354@hotmail.com","Bronze","2023-11-26","+1-939-415-1411",3289,1
"424870","Unknown","Northeast","linda.hernandez961@gmail.com","Bronze","2021-12-09","+1-481-306-5773",13213,1
"322180","Robert Thomas","Northeast","Invalid","Platinum","2021-08-15","+1-704-359-4491",11786,1
"414826","Unknown","West Coast","mei.kim779@yahoo.com","Silver","2020-10-19","Invalid",3782,1
"810064","Mary Thomas","International","mary.thomas578@company.com","Silver","2018-04-07","+1-294-295-0495",10022,1
"620728","Lisa Thomas","Midwest","lisa.thomas78@hotmail.com","Bronze","2022-10-23","+1-975-616-0500",11161,""
"769657","Susan Anderson","International","susan.anderson460@hotmail.com","Silver","2020-06-18","+1-202-134-5160",12216,1
"937328","Carlos Wilson","Northeast","carlos.wilson195@mail.com","Silver","2023-01-28","+1-731-458-3833",8886,""
"510520","Mei Johnson","Northwest","mei.johnson367@gmail.com","Bronze","2018-05-11","+1-332-879-3851",995,1
"531961","Sofia Anderson","Northeast","sofia.anderson902@company.com","Silver","2020-07-08","+1-391-030-3583",2453,1
"269316","Wei Johnson","International","wei.johnson524@company.com","Bronze","2019-11-10","+1-380-806-5631",7947,1
"664238","John Anderson","Southwest","john.anderson307@yahoo.com","Gold","2022-01-21","+1-753-479-8621",3135,1
"892589","Sofia Brown","Southwest","sofia.brown88@icloud.com","Silver","2024-01-14","+1-297-706-6098",11605,1
"783078","John Martinez","West Coast","john.martinez253@yahoo.com","Bronze","2022-08-28","+1-848-338-2069",1857,1
"681771","Jessica Lopez","Southeast","jessica.lopez203@company.com","Bronze","2022-10-08","+1-830-003-4433",4539,1
"592365","LISA SILVA","Northeast","lisa.silva315@hotmail.com","Silver","2022-04-19","+1-786-562-8919",7357,1
"197454","James Taylor","Southeast","james.taylor999@mail.com","Silver","2018-05-15","+1-185-893-4535",5939,""
"427106","Mary Miller","Southeast","mary.miller441@icloud.com","Platinum","2022-11-26","+1-178-066-4129",4839,""
"224066","Susan Müller","International","susan.müller334@gmail.com","Gold","2021-06-01","+1-009-433-1833",2621,1
"685609","Susan Jackson","Midwest","susan.jackson470@yahoo.com","Bronze","2022-04-01","+1-595-899-6733",715,1
"792565","Unknown","West Coast","sarah.smith297@yahoo.com","Silver","2020-10-15","+1-754-825-6582",3520,1
"999723","Lisa Wilson","Northeast","lisa.wilson699@icloud.com","Bronze","2018-04-25","+1-276-447-1400",9102,1
"513917","David Martin","Midwest","david.martin632@outlook.com","Bronze","2020-09-15","+1-055-394-7334",14119,1
"263810","Fatima Silva","Midwest","fatima.silva863@hotmail.com","Silver","2022-02-14","+1-160-731-6263",3078,1
"793422","Thomas Hernandez","Southwest","thomas.hernandez788@company.com","Platinum","2021-08-27","+1-198-270-1571",13622,""
"877491","David Miller","Northeast","david.miller739@mail.com","Silver","2018-11-08","+1-755-293-7231",14628,1
"542137","Richard Rossi","Northwest","richard.rossi192@work.org","Silver","2018-04-01","+1-020-365-9433",12269,""
"812202","Charles Fernandez","Midwest","charles.fernandez428@company.com","Bronze","2020-03-15","+1-564-818-8536",2005,1
"499499","Karen Moore","Southwest","karen.moore940@company.com","Bronze","2022-04-12","+1-677-583-1089",14944,1
"191323","Thomas Ali","West Coast","thomas.ali424@icloud.com","Bronze","2023-11-21","+1-731-152-1882",4000,""
"941396","Sofia Brown","West Coast","sofia.brown563@gmail.com","Bronze","2024-05-07","+1-336-176-2566",796,""
"557319","Carlos Müller","Northwest","carlos.müller826@icloud.com","Bronze","2019-05-22","+1-616-252-0275",10602,1
"661734","John Rossi","Southeast","john.rossi160@icloud.com","Silver","2022-10-28","+1-679-951-9722",11076,1
"824076","Yuki Thomas","Midwest","yuki.thomas627@hotmail.com","Bronze","2019-11-26","+1-343-297-9598",8845,1
"863830","Lisa Hernandez","International","lisa.hernandez600@company.com","Bronze","2018-08-28","+1-689-067-7994",1774,""
"527871","Raj Johnson","Southeast","raj.johnson138@gmail.com","Silver","2019-05-13","+1-618-647-9750",4744,""
"397951","Ahmed Johnson","Southwest","ahmed.johnson42@outlook.com","Gold","2020-01-17","+1-482-109-8306",5252,1
"998776","Mary Lee","Unknown","mary.lee515@yahoo.com","Bronze","2019-11-14","+1-910-677-4997",11938,1
"996203","Jennifer Martinez","Southwest","jennifer.martinez494@gmail.com","Silver","2021-08-19","+1-125-816-7362",2940,""
"308278","Fatima Silva","West Coast","fatima.silva678@company.com","Gold","2020-04-21","+1-691-879-8640",12372,""
"933703","Susan Jones","Southeast","susan.jones610@gmail.com","Bronze","2018-05-25","+1-157-830-6169",9837,1
"133900","Fatima Anderson","West Coast","fatima.anderson918@yahoo.com","Bronze","2022-02-15","Invalid",14570,1
"124491","Jessica Wilson","International","jessica.wilson351@hotmail.com","Bronze","2023-04-22","+1-032-204-6829",13723,1
"981985","Unknown","International","mary.miller474@company.com","Silver","2020-03-19","+1-352-761-0957",2604,""
"460717","ZARA MOORE","Northeast","zara.moore288@hotmail.com","Gold","2022-07-27","Invalid",11521,""
"376727","David Singh","Southeast","david.singh651@work.org","Platinum","2019-01-14","+1-766-643-5273",7279,1
"979290","Elena Martinez","Northeast","elena.martinez309@company.com","Bronze","2018-07-26","+1-820-782-7172",773,""
"240579","Lisa Patel","Midwest","lisa.patel150@hotmail.com","Bronze","2018-01-28","+1-494-082-4707",14239,1
"335576","Wei Hernandez","West Coast","wei.hernandez346@work.org","Gold","2018-10-24","+1-099-138-1007",74,1
"328300","Linda Chen","Southwest","linda.chen675@gmail.com","Bronze","2018-03-31","+1-328-024-2390",2234,1
"311493","Lisa Davis","Southeast","lisa.davis298@hotmail.com","Bronze","2018-02-12","+1-722-824-5462",7693,1
"494745","Susan Silva","Northeast","susan.silva356@yahoo.com","Bronze","2020-02-08","+1-255-259-5677",3657,1
"561524","Barbara Williams","Southeast","barbara.williams21@work.org","Bronze","2018-09-29","+1-175-473-3014",10470,1
"469694","Karen Müller","Northeast","karen.müller104@gmail.com","Bronze","2023-10-03","+1-789-291-1610",13754,1
"361144","Ahmed Rossi","Northeast","ahmed.rossi671@icloud.com","Gold","2022-04-29","+1-493-408-1139",11136,""
"582767","Zara Müller","Southwest","zara.müller877@yahoo.com","Bronze","2021-11-28","+1-118-196-6865",8502,1
"726132","Lisa Anderson","Northeast","lisa.anderson720@hotmail.com","Silver","2021-04-03","+1-199-030-4657",12062,""
"607903","Carlos Müller","Midwest","carlos.müller363@gmail.com","Silver","2024-05-01","+1-207-937-6094",2618,""
"214259","Jennifer Lee","Midwest","jennifer.lee537@company.com","Platinum","2021-09-09","+1-282-346-1951",11015,1
"459641","Joseph Martin","Midwest","joseph.martin783@work.org","Bronze","2022-06-05","+1-144-964-0565",14434,1
"340377","Linda Lopez","Northeast","linda.lopez29@outlook.com","Silver","2018-10-10","+1-118-427-5395",8670,""
"527559","Robert Smith","Midwest","robert.smith564@outlook.com","Bronze","2021-04-02","+1-392-341-5286",779,1
"869120","Patricia Moore","Northeast","patricia.moore775@icloud.com","Bronze","2018-07-06","+1-227-267-6092",13726,1
"768435","Ahmed Singh","Midwest","ahmed.singh876@mail.com","Bronze","2020-04-30","+1-477-291-3180",7010,1
"282155","Sofia Garcia","Northeast","sofia.garcia340@icloud.com","Gold","2023-11-16","+1-407-139-9690",5599,""
"990070","Yuki Nguyen","West Coast","yuki.nguyen207@yahoo.com","Silver","2024-06-13","+1-614-321-8100",8272,1
"766412","Raj Fernandez","West Coast","raj.fernandez33@gmail.com","Bronze","2022-03-10","+1-971-889-3193",7805,""
"715927","Patricia Miller","Northeast","patricia.miller199@gmail.com","Silver","2019-05-06","+1-407-294-5199",10680,1
"145704","Elena Johnson","Southeast","elena.johnson180@company.com","Platinum","2022-01-25","+1-704-330-0507",12935,1
"609865","Ahmed Kim","West Coast","ahmed.kim323@gmail.com","Silver","2019-04-16","+1-716-987-9190",2194,1
"576891","Fatima Williams","Southeast","fatima.williams145@hotmail.com","Platinum","2018-05-03","+1-544-870-1105",13620,""
"312409","raj martin","Northeast","Invalid","Silver","2021-05-25","Invalid",14179,1
"106626","Patricia Nguyen","Southwest","patricia.nguyen709@icloud.com","Platinum","2024-05-24","+1-361-239-3116",1674,1
"956985","Susan Wilson","Northeast","susan.wilson712@icloud.com","Platinum","2018-05-09","+1-638-678-8159",3691,1
"468463","Richard Chen","Southwest","Invalid","Gold","2020-09-04","+1-758-621-3190",8632,1
"293416","John Hernandez","West Coast","john.hernandez321@gmail.com","Bronze","2021-06-01","+1-810-904-8823",4292,""
"271353","Michael Brown","Northeast","michael.brown201@company.com","Silver","2022-04-19","+1-619-592-1292",2817,1
"177130","Patricia Patel","International","patricia.patel560@mail.com","Silver","2020-06-20","+1-801-740-9738",13949,1
"549805","priya wilson","Midwest","priya.wilson58@mail.com","Bronze","2023-08-30","+1-171-491-4957",9866,""
"914967","Michael Ali","Southeast","michael.ali938@hotmail.com","Gold","2022-02-14","+1-796-463-6692",7999,1
"675294","Joseph Jones","West Coast","joseph.jones625@gmail.com","Gold","2020-03-31","Invalid",10385,1
"796990","Susan Nguyen","Northeast","susan.nguyen64@mail.com","Gold","2020-11-18","+1-842-901-4067",1838,1
"950780","Sofia Johnson","Southeast","sofia.johnson599@company.com","Silver","2023-05-16","+1-558-283-4761",3696,1
"707292","Christopher Taylor","Northeast","christopher.taylor533@outlook.com","Bronze","2021-03-30","+1-660-545-4744",8244,""
"815109","Christopher Moore","Midwest","christopher.moore369@gmail.com","Silver","2023-10-09","+1-878-523-6641",10628,1
"363859","Omar Kim","Midwest","omar.kim924@company.com","Gold","2021-04-06","+1-529-319-2146",14610,1
"857307","Michael Fernandez","Midwest","michael.fernandez99@yahoo.com","Silver","2024-05-25","+1-603-153-8767",8580,""
"241665","Zara Jones","Southwest","zara.jones375@gmail.com","Bronze","2019-12-28","+1-320-983-7378",1575,1
"934970","Elena Lee","Midwest","elena.lee271@company.com","Silver","2021-01-09","+1-369-354-1431",8658,1
"571837","Barbara Davis","Midwest","barbara.davis636@yahoo.com","Silver","2020-10-05","+1-433-079-6942",9547,1
"583457","Karen Moore","West Coast","karen.moore200@gmail.com","Silver","2022-10-05","+1-692-522-2693",4963,1
"694747","James Wilson","International","james.wilson582@work.org","Silver","2021-01-29","+1-530-127-5258",13275,""
"931864","Elena Chen","Northeast","elena.chen159@hotmail.com","Bronze","2020-08-24","+1-753-827-4431",7789,1
"454874","Carlos Taylor","Southeast","carlos.taylor215@icloud.com","Silver","2018-01-24","+1-027-169-0870",5090,1
"503638","Zara Davis","Southeast","zara.davis982@mail.com","Bronze","2018-01-22","+1-304-434-4472",6885,1
"337890","Yuki Martin","Northeast","yuki.martin808@icloud.com","Bronze","2024-03-30","+1-437-755-2925",5910,1
"943202","Yuki Müller","Southeast","yuki.müller591@yahoo.com","Silver","2019-08-13","+1-943-326-1289",3638,""
"433773","John Lopez","Southwest","john.lopez240@company.com","Gold","2020-03-22","+1-953-917-7868",7329,1
"387490","James Silva","West Coast","james.silva507@hotmail.com","Bronze","2022-12-25","+1-569-659-8208",8662,""
"941169","Raj Jones","West Coast","raj.jones614@icloud.com","Gold","2018-11-14","+1-633-429-9726",4320,""
